Product_A,Product_B,Count,Support,Confidence_A→B,Confidence_B→A,Lift
CHOCOLATE HOT WATER BOTTLE,RED HANGING HEART T-LIGHT HOLDER,63,0.008850800786737847,0.10862068965517241,0.10588235294117647,1.2994320486815416
GIN + TONIC DIET METAL SIGN,HOME BUILDING BLOCK WORD,61,0.008569822983984265,0.12525667351129363,0.08866279069767442,1.295896805310157
COOK WITH WINE METAL SIGN,WHITE HANGING HEART T-LIGHT HOLDER,141,0.019808935094127563,0.31403118040089084,0.08164447017950202,1.294310331264355
NATURAL SLATE HEART CHALKBOARD,PAPER CHAIN KIT 50'S CHRISTMAS,62,0.008710311885361057,0.11091234347048301,0.10147299509001637,1.292101572541568
JUMBO BAG PINK VINTAGE PAISLEY,PINK CREAM FELT CRAFT TRINKET BOX,42,0.005900533857825232,0.08349900596421471,0.09130434782608696,1.2920563575071313
6 RIBBONS RUSTIC CHARM,PACK OF 60 PINK PAISLEY CAKE CASES,58,0.00814835627985389,0.11089866156787763,0.09492635024549918,1.291942181735111
PACK OF 72 RETROSPOT CAKE CASES,PLEASE ONE PERSON METAL SIGN,47,0.006602978364709188,0.091796875,0.09288537549407115,1.2913244194664029
HEART OF WICKER SMALL,REX CASH+CARRY JUMBO SHOPPER,95,0.013346445630795168,0.13361462728551335,0.12890094979647218,1.2904598602690422
HEART OF WICKER LARGE,LUNCH BAG  BLACK SKULL.,100,0.014048890137679123,0.14814814814814814,0.12195121951219512,1.2859981933152664
NATURAL SLATE HEART CHALKBOARD,RED HANGING HEART T-LIGHT HOLDER,60,0.008429334082607475,0.1073345259391771,0.10084033613445378,1.2840456397227944
FELTCRAFT 6 FLOWER FRIENDS,PACK OF 60 PINK PAISLEY CAKE CASES,47,0.006602978364709188,0.10981308411214953,0.07692307692307693,1.2792954708842559
LUNCH BAG WOODLAND,PINK CREAM FELT CRAFT TRINKET BOX,51,0.007164933970216353,0.08265802269043761,0.1108695652173913,1.2790430554576844
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE RED,25,0.0035122225344197807,0.06702412868632708,0.06702412868632708,1.2790288149846545
SCOTTIE DOG HOT WATER BOTTLE,WOODEN FRAME ANTIQUE WHITE,64,0.00899128968811464,0.11851851851851852,0.09696969696969697,1.2782042648709313
COOK WITH WINE METAL SIGN,NATURAL SLATE HEART CHALKBOARD,45,0.006322000561955606,0.10022271714922049,0.08050089445438283,1.2761812176532226
JUMBO BAG PINK VINTAGE PAISLEY,PACK OF 60 PINK PAISLEY CAKE CASES,55,0.007726889575723518,0.10934393638170974,0.09001636661211129,1.2738300150000164
6 RIBBONS RUSTIC CHARM,COOK WITH WINE METAL SIGN,42,0.005900533857825232,0.08030592734225621,0.0935412026726058,1.273090402722004
PAPER CHAIN KIT 50'S CHRISTMAS,RED HANGING HEART T-LIGHT HOLDER,65,0.00913177858949143,0.10638297872340426,0.1092436974789916,1.2726622563919185
60 TEATIME FAIRY CAKE CASES,RED HANGING HEART T-LIGHT HOLDER,76,0.010677156504636133,0.1062937062937063,0.12773109243697478,1.2715942880648765
COOK WITH WINE METAL SIGN,HEART OF WICKER SMALL,57,0.0080078673784771,0.12694877505567928,0.08016877637130802,1.2709161474631858
PACK OF 60 PINK PAISLEY CAKE CASES,STRAWBERRY CERAMIC TRINKET BOX,74,0.010396178701882551,0.12111292962356793,0.10898379970544919,1.2696345111348402
RED HANGING HEART T-LIGHT HOLDER,WOODEN FRAME ANTIQUE WHITE,70,0.009834223096375386,0.11764705882352941,0.10606060606060606,1.2688057040998217
RED HANGING HEART T-LIGHT HOLDER,REX CASH+CARRY JUMBO SHOPPER,78,0.010958134307389716,0.13109243697478992,0.10583446404341927,1.2661003614471569
72 SWEETHEART FAIRY CAKE CASES,PAPER CHAIN KIT 50'S CHRISTMAS,51,0.007164933970216353,0.10851063829787234,0.08346972176759411,1.2641222968973083
60 TEATIME FAIRY CAKE CASES,LUNCH BAG  BLACK SKULL.,104,0.014610845743186288,0.14545454545454545,0.12682926829268293,1.2626164079822617
ASSORTED COLOUR BIRD ORNAMENT,WOODEN PICTURE FRAME WHITE FINISH,102,0.014329867940432705,0.10782241014799154,0.16748768472906403,1.2602297461960652
ASSORTED COLOUR BIRD ORNAMENT,HEART OF WICKER LARGE,113,0.01587524585557741,0.11945031712473574,0.1674074074074074,1.2596257145094356
PARTY BUNTING,REGENCY CAKESTAND 3 TIER,132,0.018544534981736444,0.1853932584269663,0.12583412774070543,1.2579878107560973
JUMBO BAG RED RETROSPOT,RECIPE BOX PANTRY YELLOW DESIGN,86,0.012082045518404047,0.08775510204081632,0.17303822937625754,1.2568225680614298
JUMBO BAG STRAWBERRY,ZINC METAL HEART DECORATION,47,0.006602978364709188,0.08545454545454545,0.09670781893004116,1.2515750093527873
6 RIBBONS RUSTIC CHARM,WOODEN PICTURE FRAME WHITE FINISH,56,0.007867378477100308,0.10707456978967496,0.09195402298850575,1.2514889782642138
PACK OF 72 RETROSPOT CAKE CASES,VINTAGE SNAP CARDS,44,0.0061815116605788145,0.0859375,0.08997955010224949,1.25092663599182
JUMBO STORAGE BAG SUKI,PLASTERS IN TIN SPACEBOY,53,0.007445911772969935,0.07922272047832586,0.11751662971175167,1.2503488345115819
PACK OF 72 RETROSPOT CAKE CASES,PARTY BUNTING,64,0.00899128968811464,0.125,0.0898876404494382,1.2496488764044944
PAPER CHAIN KIT VINTAGE CHRISTMAS,PINK CREAM FELT CRAFT TRINKET BOX,39,0.005479067153694858,0.08074534161490683,0.08478260869565217,1.249446394815015
CHOCOLATE HOT WATER BOTTLE,SWEETHEART CERAMIC TRINKET BOX,48,0.006743467266085979,0.08275862068965517,0.1016949152542373,1.248042080654588
HOT WATER BOTTLE TEA AND SYMPATHY,REGENCY CAKESTAND 3 TIER,95,0.013346445630795168,0.1833976833976834,0.0905624404194471,1.2444468164201243
60 TEATIME FAIRY CAKE CASES,PLEASE ONE PERSON METAL SIGN,63,0.008850800786737847,0.08811188811188811,0.12450592885375494,1.2394869952182204
FELTCRAFT 6 FLOWER FRIENDS,RECIPE BOX PANTRY YELLOW DESIGN,37,0.0051980893509412755,0.08644859813084112,0.0744466800804829,1.238110908441302
HEART OF WICKER SMALL,PARTY BUNTING,88,0.012363023321157629,0.12376933895921238,0.12359550561797752,1.237345722909654
6 RIBBONS RUSTIC CHARM,ASSORTED COLOUR BIRD ORNAMENT,86,0.012082045518404047,0.16443594646271512,0.09090909090909091,1.2372675126021209
6 RIBBONS RUSTIC CHARM,PLASTERS IN TIN SPACEBOY,41,0.00576004495644844,0.07839388145315487,0.09090909090909091,1.2372675126021206
LUNCH BAG CARS BLUE,ZINC METAL HEART DECORATION,59,0.008288845181230683,0.0844062947067239,0.12139917695473251,1.2362222339968327
HEART OF WICKER LARGE,PACK OF 72 RETROSPOT CAKE CASES,60,0.008429334082607475,0.08888888888888889,0.1171875,1.2357638888888887
HEART OF WICKER SMALL,LUNCH BAG  BLACK SKULL.,101,0.014189379039055915,0.1420534458509142,0.12317073170731707,1.233093204349765
60 TEATIME FAIRY CAKE CASES,FELTCRAFT 6 FLOWER FRIENDS,53,0.007445911772969935,0.07412587412587412,0.12383177570093458,1.232775635579374
SWEETHEART CERAMIC TRINKET BOX,WHITE HANGING HEART T-LIGHT HOLDER,141,0.019808935094127563,0.298728813559322,0.08164447017950202,1.23124012444427
HOT WATER BOTTLE TEA AND SYMPATHY,REX CASH+CARRY JUMBO SHOPPER,66,0.009272267490868222,0.1274131274131274,0.08955223880597014,1.2305653201175588
LUNCH BAG SPACEBOY DESIGN,RECIPE BOX PANTRY YELLOW DESIGN,62,0.008710311885361057,0.08575380359612725,0.12474849094567404,1.2281601086463456
72 SWEETHEART FAIRY CAKE CASES,WHITE HANGING HEART T-LIGHT HOLDER,140,0.019668446192750773,0.2978723404255319,0.08106543138390272,1.2277100863630204
60 TEATIME FAIRY CAKE CASES,JUMBO BAG PINK VINTAGE PAISLEY,62,0.008710311885361057,0.08671328671328671,0.12326043737574553,1.2270878227140654
COOK WITH WINE METAL SIGN,REGENCY CAKESTAND 3 TIER,81,0.01137960101152009,0.18040089086859687,0.07721639656816015,1.2241120507175145
LUNCH BAG  BLACK SKULL.,RECIPE BOX PANTRY YELLOW DESIGN,70,0.009834223096375386,0.08536585365853659,0.14084507042253522,1.2226039161800066
BAKING SET 9 PIECE RETROSPOT,LUNCH BAG SPACEBOY DESIGN,69,0.009693734194998594,0.12365591397849462,0.0954356846473029,1.217403590178319
PACK OF 60 PINK PAISLEY CAKE CASES,VINTAGE SNAP CARDS,51,0.007164933970216353,0.08346972176759411,0.10429447852760736,1.2150050706374946
LUNCH BAG  BLACK SKULL.,STRAWBERRY CERAMIC TRINKET BOX,95,0.013346445630795168,0.11585365853658537,0.13991163475699558,1.214501239268652
HOT WATER BOTTLE TEA AND SYMPATHY,STRAWBERRY CERAMIC TRINKET BOX,60,0.008429334082607475,0.11583011583011583,0.08836524300441827,1.2142544395858093
PINK CREAM FELT CRAFT TRINKET BOX,RECIPE BOX PANTRY YELLOW DESIGN,39,0.005479067153694858,0.08478260869565217,0.07847082494969819,1.214250721721634
LOVE BUILDING BLOCK WORD,REX CASH+CARRY JUMBO SHOPPER,74,0.010396178701882551,0.12563667232597622,0.10040705563093623,1.2134081867249644
60 TEATIME FAIRY CAKE CASES,BAKING SET 9 PIECE RETROSPOT,68,0.009553245293621804,0.0951048951048951,0.12186379928315412,1.2131839486678198
POSTAGE,REGENCY CAKESTAND 3 TIER,68,0.009553245293621804,0.1784776902887139,0.06482364156339371,1.2110621539323791
COOK WITH WINE METAL SIGN,JUMBO BAG STRAWBERRY,42,0.005900533857825232,0.0935412026726058,0.07636363636363637,1.210593237497469
LUNCH BAG CARS BLUE,RECIPE BOX PANTRY YELLOW DESIGN,59,0.008288845181230683,0.0844062947067239,0.11871227364185111,1.2088611785160173
CHOCOLATE HOT WATER BOTTLE,LOVE BUILDING BLOCK WORD,58,0.00814835627985389,0.1,0.09847198641765705,1.2084889643463497
LUNCH BAG CARS BLUE,VINTAGE SNAP CARDS,58,0.00814835627985389,0.08297567954220315,0.11860940695296524,1.207813674808593
PARTY BUNTING,RECIPE BOX PANTRY YELLOW DESIGN,60,0.008429334082607475,0.08426966292134831,0.12072434607645875,1.2069043474329122
CHOCOLATE HOT WATER BOTTLE,VINTAGE SNAP CARDS,48,0.006743467266085979,0.08275862068965517,0.09815950920245399,1.2046541146604612
72 SWEETHEART FAIRY CAKE CASES,JUMBO BAG PINK VINTAGE PAISLEY,40,0.005619556055071649,0.0851063829787234,0.07952286282306163,1.2043483778181974
6 RIBBONS RUSTIC CHARM,PARTY BUNTING,63,0.008850800786737847,0.12045889101338432,0.08848314606741572,1.2042505424624574
6 RIBBONS RUSTIC CHARM,ZINC METAL HEART DECORATION,43,0.006041022759202023,0.08221797323135756,0.08847736625514403,1.2041718795489778
LOVE BUILDING BLOCK WORD,SWEETHEART CERAMIC TRINKET BOX,47,0.006602978364709188,0.07979626485568761,0.09957627118644068,1.2033682483957298
ALARM CLOCK BAKELIKE RED,PINK CREAM FELT CRAFT TRINKET BOX,29,0.004074178139926945,0.0777479892761394,0.06304347826086956,1.2030656253642615
GIN + TONIC DIET METAL SIGN,ZINC METAL HEART DECORATION,40,0.005619556055071649,0.08213552361396304,0.0823045267489712,1.2029643149880431
GIN + TONIC DIET METAL SIGN,NATURAL SLATE HEART CHALKBOARD,46,0.006462489463332397,0.0944558521560575,0.08228980322003578,1.2027491156472578
6 RIBBONS RUSTIC CHARM,LOVE BUILDING BLOCK WORD,52,0.007305422871593144,0.0994263862332696,0.08828522920203735,1.2015569052774415
PLEASE ONE PERSON METAL SIGN,WOODEN PICTURE FRAME WHITE FINISH,52,0.007305422871593144,0.10276679841897234,0.08538587848932677,1.201139689895312
HEART OF WICKER LARGE,PAPER CHAIN KIT VINTAGE CHRISTMAS,55,0.007726889575723518,0.08148148148148149,0.11387163561076605,1.200797484855456
REX CASH+CARRY JUMBO SHOPPER,SCOTTIE DOG HOT WATER BOTTLE,67,0.009412756392245012,0.09090909090909091,0.12407407407407407,1.1983164983164982
PLEASE ONE PERSON METAL SIGN,SCOTTIE DOG HOT WATER BOTTLE,46,0.006462489463332397,0.09090909090909091,0.08518518518518518,1.1983164983164982
FELTCRAFT 6 FLOWER FRIENDS,REX CASH+CARRY JUMBO SHOPPER,53,0.007445911772969935,0.12383177570093458,0.07191316146540028,1.1959763628755118
BAKING SET 9 PIECE RETROSPOT,PACK OF 72 RETROSPOT CAKE CASES,48,0.006743467266085979,0.08602150537634409,0.09375,1.1959005376344087
GIN + TONIC DIET METAL SIGN,WOODEN FRAME ANTIQUE WHITE,54,0.007586400674346727,0.11088295687885011,0.08181818181818182,1.1958558894903863
HOME BUILDING BLOCK WORD,REX CASH+CARRY JUMBO SHOPPER,85,0.011941556617027255,0.12354651162790697,0.11533242876526459,1.1932212615569087
JUMBO BAG PINK VINTAGE PAISLEY,PLASTERS IN TIN SPACEBOY,38,0.005338578252318067,0.07554671968190854,0.08425720620842572,1.1923315979951776
72 SWEETHEART FAIRY CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,37,0.0051980893509412755,0.07872340425531915,0.07872340425531915,1.192240832956089
JUMBO BAG RED RETROSPOT,PLEASE ONE PERSON METAL SIGN,83,0.011660578814273672,0.08469387755102041,0.16403162055335968,1.1914051786722595
FELTCRAFT 6 FLOWER FRIENDS,PARTY BUNTING,51,0.007164933970216353,0.1191588785046729,0.07162921348314606,1.191254069095873
ALARM CLOCK BAKELIKE RED,ASSORTED COLOUR BIRD ORNAMENT,59,0.008288845181230683,0.1581769436997319,0.06236786469344609,1.1901728173939659
CHOCOLATE HOT WATER BOTTLE,WOODEN FRAME ANTIQUE WHITE,64,0.00899128968811464,0.1103448275862069,0.09696969696969697,1.190052246603971
FELTCRAFT 6 FLOWER FRIENDS,NATURAL SLATE HEART CHALKBOARD,40,0.005619556055071649,0.09345794392523364,0.07155635062611806,1.190042298496982
ALARM CLOCK BAKELIKE RED,VICTORIAN GLASS HANGING T-LIGHT,31,0.0043551559426805286,0.08310991957104558,0.06224899598393574,1.1879044327443826
ALARM CLOCK BAKELIKE RED,JUMBO BAG RED RETROSPOT,61,0.008569822983984265,0.16353887399463807,0.06224489795918367,1.1878262296875854
COOK WITH WINE METAL SIGN,JUMBO  BAG BAROQUE BLACK WHITE,39,0.005479067153694858,0.08685968819599109,0.07485604606525911,1.1866933984243082
HOME BUILDING BLOCK WORD,NATURAL SLATE HEART CHALKBOARD,64,0.00899128968811464,0.09302325581395349,0.11449016100178891,1.1845072180388567
72 SWEETHEART FAIRY CAKE CASES,HAND OVER THE CHOCOLATE   SIGN,39,0.005479067153694858,0.08297872340425531,0.078,1.1812851063829786
PACK OF 72 RETROSPOT CAKE CASES,REGENCY CAKESTAND 3 TIER,89,0.01250351222253442,0.173828125,0.08484270734032412,1.179512482125834
NATURAL SLATE HEART CHALKBOARD,WOODEN FRAME ANTIQUE WHITE,61,0.008569822983984265,0.10912343470483005,0.09242424242424242,1.1768797094378487
GIN + TONIC DIET METAL SIGN,WHITE HANGING HEART T-LIGHT HOLDER,139,0.019527957291373983,0.28542094455852157,0.08048639258830341,1.1763904362290425
GIN + TONIC DIET METAL SIGN,WOODEN PICTURE FRAME WHITE FINISH,49,0.00688395616746277,0.10061601642710473,0.08045977011494253,1.1760013217210696
JUMBO SHOPPER VINTAGE RED PAISLEY,PACK OF 60 PINK PAISLEY CAKE CASES,65,0.00913177858949143,0.10093167701863354,0.10638297872340426,1.1758292586229682
ASSORTED COLOUR BIRD ORNAMENT,HEART OF WICKER SMALL,111,0.015594268052823827,0.11733615221987315,0.15611814345991562,1.1746817601983925
PAPER CHAIN KIT 50'S CHRISTMAS,ZINC METAL HEART DECORATION,49,0.00688395616746277,0.08019639934533551,0.10082304526748971,1.1745637253911487
PACK OF 60 PINK PAISLEY CAKE CASES,PLEASE ONE PERSON METAL SIGN,51,0.007164933970216353,0.08346972176759411,0.1007905138339921,1.1741847421773415
CHOCOLATE HOT WATER BOTTLE,PINK CREAM FELT CRAFT TRINKET BOX,44,0.0061815116605788145,0.07586206896551724,0.09565217391304348,1.1738830584707647
JUMBO BAG RED RETROSPOT,PAPER CHAIN KIT VINTAGE CHRISTMAS,78,0.010958134307389716,0.07959183673469387,0.16149068322981366,1.172949676765116
SCOTTIE DOG HOT WATER BOTTLE,SWEETHEART CERAMIC TRINKET BOX,42,0.005900533857825232,0.07777777777777778,0.08898305084745763,1.1729284369114876
LUNCH BAG WOODLAND,PACK OF 72 RETROSPOT CAKE CASES,52,0.007305422871593144,0.08427876823338736,0.1015625,1.1716724068071311
CHOCOLATE HOT WATER BOTTLE,JUMBO BAG PINK VINTAGE PAISLEY,48,0.006743467266085979,0.08275862068965517,0.09542743538767395,1.171124974292178
LUNCH BAG WOODLAND,PACK OF 60 PINK PAISLEY CAKE CASES,62,0.008710311885361057,0.10048622366288493,0.10147299509001637,1.1706398363869313
LUNCH BAG RED RETROSPOT,POSTAGE,38,0.005338578252318067,0.06260296540362438,0.09973753280839895,1.1695745610052448
72 SWEETHEART FAIRY CAKE CASES,REGENCY CAKESTAND 3 TIER,81,0.01137960101152009,0.1723404255319149,0.07721639656816015,1.169417682493966
GIN + TONIC DIET METAL SIGN,JUMBO BAG STRAWBERRY,44,0.0061815116605788145,0.09034907597535935,0.08,1.1692813141683778
HEART OF WICKER LARGE,PINK CREAM FELT CRAFT TRINKET BOX,51,0.007164933970216353,0.07555555555555556,0.1108695652173913,1.1691400966183574
SCOTTIE DOG HOT WATER BOTTLE,WOODEN PICTURE FRAME WHITE FINISH,54,0.007586400674346727,0.1,0.08866995073891626,1.1688013136288997
VINTAGE SNAP CARDS,ZINC METAL HEART DECORATION,39,0.005479067153694858,0.07975460122699386,0.08024691358024691,1.1680931101517333
BAKING SET 9 PIECE RETROSPOT,LUNCH BAG CARS BLUE,64,0.00899128968811464,0.11469534050179211,0.09155937052932761,1.1679562713759033
ASSORTED COLOUR BIRD ORNAMENT,WHITE HANGING HEART T-LIGHT HOLDER,268,0.03765102556898005,0.2832980972515856,0.15518239722061378,1.1676409127022505
6 RIBBONS RUSTIC CHARM,LUNCH BAG SPACEBOY DESIGN,62,0.008710311885361057,0.11854684512428298,0.08575380359612725,1.1671043479870626
HOT WATER BOTTLE TEA AND SYMPATHY,WOODEN FRAME ANTIQUE WHITE,56,0.007867378477100308,0.10810810810810811,0.08484848484848485,1.1659295659295656
JUMBO SHOPPER VINTAGE RED PAISLEY,PARTY BUNTING,75,0.010536667603259343,0.11645962732919254,0.10533707865168539,1.164269139507293
JUMBO STORAGE BAG SUKI,PACK OF 72 RETROSPOT CAKE CASES,56,0.007867378477100308,0.08370702541106129,0.109375,1.163723841554559
NATURAL SLATE HEART CHALKBOARD,PARTY BUNTING,65,0.00913177858949143,0.11627906976744186,0.09129213483146068,1.1624640710739482
60 TEATIME FAIRY CAKE CASES,SCOTTIE DOG HOT WATER BOTTLE,63,0.008850800786737847,0.08811188811188811,0.11666666666666667,1.1614452214452213
60 TEATIME FAIRY CAKE CASES,PARTY BUNTING,83,0.011660578814273672,0.11608391608391608,0.11657303370786516,1.1605130824231948
72 SWEETHEART FAIRY CAKE CASES,PAPER CHAIN KIT VINTAGE CHRISTMAS,37,0.0051980893509412755,0.07872340425531915,0.07660455486542443,1.160151535174662
ALARM CLOCK BAKELIKE RED,WOODEN PICTURE FRAME WHITE FINISH,37,0.0051980893509412755,0.09919571045576407,0.060755336617405585,1.1594007668704902
6 RIBBONS RUSTIC CHARM,SCOTTIE DOG HOT WATER BOTTLE,46,0.006462489463332397,0.08795411089866156,0.08518518518518518,1.159365484030876
60 TEATIME FAIRY CAKE CASES,WHITE HANGING HEART T-LIGHT HOLDER,201,0.028238269176735036,0.2811188811188811,0.11638679791546033,1.1586590595276178
LOVE BUILDING BLOCK WORD,LUNCH BAG CARS BLUE,67,0.009412756392245012,0.11375212224108659,0.09585121602288985,1.1583513678284039
JUMBO STORAGE BAG SUKI,RECIPE BOX PANTRY YELLOW DESIGN,54,0.007586400674346727,0.08071748878923767,0.10865191146881288,1.1560303525186997
PINK CREAM FELT CRAFT TRINKET BOX,REX CASH+CARRY JUMBO SHOPPER,55,0.007726889575723518,0.11956521739130435,0.07462686567164178,1.154769630110318
LUNCH BAG SPACEBOY DESIGN,PACK OF 72 RETROSPOT CAKE CASES,60,0.008429334082607475,0.08298755186721991,0.1171875,1.1537214730290457
CHOCOLATE HOT WATER BOTTLE,REX CASH+CARRY JUMBO SHOPPER,69,0.009693734194998594,0.11896551724137931,0.09362279511533243,1.148977682122304
72 SWEETHEART FAIRY CAKE CASES,PARTY BUNTING,54,0.007586400674346727,0.1148936170212766,0.07584269662921349,1.148613435333493
60 TEATIME FAIRY CAKE CASES,LUNCH BAG RED RETROSPOT,70,0.009834223096375386,0.0979020979020979,0.11532125205930807,1.1480512897316852
HEART OF WICKER SMALL,PLEASE ONE PERSON METAL SIGN,58,0.00814835627985389,0.08157524613220815,0.11462450592885376,1.1475347865001138
LUNCH BAG RED RETROSPOT,PINK CREAM FELT CRAFT TRINKET BOX,45,0.006322000561955606,0.07413509060955518,0.09782608695652174,1.147159945562639
BAKING SET 9 PIECE RETROSPOT,PARTY BUNTING,64,0.00899128968811464,0.11469534050179211,0.0898876404494382,1.1466312270951635
6 RIBBONS RUSTIC CHARM,BAKING SET 9 PIECE RETROSPOT,47,0.006602978364709188,0.08986615678776291,0.08422939068100359,1.1463571756546531
HAND OVER THE CHOCOLATE   SIGN,NATURAL SLATE HEART CHALKBOARD,45,0.006322000561955606,0.09,0.08050089445438283,1.146010733452594
REX CASH+CARRY JUMBO SHOPPER,VINTAGE SNAP CARDS,58,0.00814835627985389,0.07869742198100407,0.11860940695296524,1.145538342864595
PACK OF 60 PINK PAISLEY CAKE CASES,PARTY BUNTING,70,0.009834223096375386,0.11456628477905073,0.09831460674157304,1.1453410323838247
ASSORTED COLOUR BIRD ORNAMENT,WOODEN FRAME ANTIQUE WHITE,100,0.014048890137679123,0.10570824524312897,0.15151515151515152,1.1400474085463514
PAPER CHAIN KIT VINTAGE CHRISTMAS,RED HANGING HEART T-LIGHT HOLDER,46,0.006462489463332397,0.09523809523809523,0.0773109243697479,1.1393357342937178
SWEETHEART CERAMIC TRINKET BOX,WOODEN PICTURE FRAME WHITE FINISH,46,0.006462489463332397,0.09745762711864407,0.0755336617405583,1.1390860259942668
RECIPE BOX PANTRY YELLOW DESIGN,STRAWBERRY CERAMIC TRINKET BOX,54,0.007586400674346727,0.10865191146881288,0.07952871870397643,1.1390048686818999
HEART OF WICKER SMALL,LUNCH BAG RED RETROSPOT,69,0.009693734194998594,0.0970464135021097,0.11367380560131796,1.138017086174657
RECIPE BOX PANTRY YELLOW DESIGN,WHITE HANGING HEART T-LIGHT HOLDER,137,0.0192469794886204,0.27565392354124746,0.07932831499710481,1.1361347005017948
FELTCRAFT 6 FLOWER FRIENDS,HOME BUILDING BLOCK WORD,47,0.006602978364709188,0.10981308411214953,0.06831395348837209,1.1361185068463378
HOT WATER BOTTLE TEA AND SYMPATHY,SWEETHEART CERAMIC TRINKET BOX,39,0.005479067153694858,0.07528957528957529,0.0826271186440678,1.1354050782016882
72 SWEETHEART FAIRY CAKE CASES,JUMBO  BAG BAROQUE BLACK WHITE,39,0.005479067153694858,0.08297872340425531,0.07485604606525911,1.1336709274308816
PACK OF 60 PINK PAISLEY CAKE CASES,PAPER CHAIN KIT VINTAGE CHRISTMAS,47,0.006602978364709188,0.07692307692307693,0.09730848861283643,1.1336200031852206
72 SWEETHEART FAIRY CAKE CASES,JUMBO STORAGE BAG SUKI,50,0.0070244450688395615,0.10638297872340426,0.07473841554559044,1.1318894507521546
CHOCOLATE HOT WATER BOTTLE,JUMBO  BAG BAROQUE BLACK WHITE,48,0.006743467266085979,0.08275862068965517,0.09213051823416507,1.1306638427427362
72 SWEETHEART FAIRY CAKE CASES,JUMBO BAG STRAWBERRY,41,0.00576004495644844,0.08723404255319149,0.07454545454545454,1.1289671179883947
HOT WATER BOTTLE TEA AND SYMPATHY,PLASTERS IN TIN SPACEBOY,37,0.0051980893509412755,0.07142857142857142,0.082039911308204,1.1273360785555906
JUMBO  BAG BAROQUE BLACK WHITE,RECIPE BOX PANTRY YELLOW DESIGN,41,0.00576004495644844,0.07869481765834933,0.08249496981891348,1.1270617949539847
JUMBO  BAG BAROQUE BLACK WHITE,ZINC METAL HEART DECORATION,40,0.005619556055071649,0.07677543186180422,0.0823045267489712,1.1244599259101284
HOME BUILDING BLOCK WORD,REGENCY CAKESTAND 3 TIER,114,0.0160157347569542,0.16569767441860464,0.10867492850333652,1.1243432283237635
6 RIBBONS RUSTIC CHARM,60 TEATIME FAIRY CAKE CASES,59,0.008288845181230683,0.11281070745697896,0.08251748251748252,1.1230582037465404
LUNCH BAG RED RETROSPOT,PARTY BUNTING,68,0.009553245293621804,0.11202635914332784,0.09550561797752809,1.119948910649168
JUMBO BAG STRAWBERRY,RECIPE BOX PANTRY YELLOW DESIGN,43,0.006041022759202023,0.07818181818181819,0.08651911468812877,1.1197146515456373
JUMBO BAG PINK VINTAGE PAISLEY,PLEASE ONE PERSON METAL SIGN,40,0.005619556055071649,0.07952286282306163,0.07905138339920949,1.118663512993187
PACK OF 72 RETROSPOT CAKE CASES,PINK CREAM FELT CRAFT TRINKET BOX,37,0.0051980893509412755,0.072265625,0.08043478260869565,1.1182319972826085
HOME BUILDING BLOCK WORD,SWEETHEART CERAMIC TRINKET BOX,51,0.007164933970216353,0.07412790697674419,0.10805084745762712,1.1178865293653921
SWEETHEART CERAMIC TRINKET BOX,ZINC METAL HEART DECORATION,36,0.005057600449564484,0.07627118644067797,0.07407407407407407,1.1170747018204645
HOT WATER BOTTLE TEA AND SYMPATHY,HOT WATER BOTTLE TEA AND SYMPATHY,42,0.005900533857825232,0.08108108108108109,0.08108108108108109,1.1141604925388708
RECIPE BOX PANTRY YELLOW DESIGN,VINTAGE SNAP CARDS,38,0.005338578252318067,0.07645875251509054,0.07770961145194274,1.1129517390642425
PACK OF 72 RETROSPOT CAKE CASES,REX CASH+CARRY JUMBO SHOPPER,59,0.008288845181230683,0.115234375,0.08005427408412483,1.1129420369742198
ASSORTED COLOUR BIRD ORNAMENT,REX CASH+CARRY JUMBO SHOPPER,109,0.015313290250070244,0.11522198731501057,0.14789687924016282,1.1128223958049461
PARTY BUNTING,ZINC METAL HEART DECORATION,54,0.007586400674346727,0.07584269662921349,0.1111111111111111,1.1107990012484397
GIN + TONIC DIET METAL SIGN,REX CASH+CARRY JUMBO SHOPPER,56,0.007867378477100308,0.11498973305954825,0.07598371777476255,1.1105792671884185
6 RIBBONS RUSTIC CHARM,HOME BUILDING BLOCK WORD,56,0.007867378477100308,0.10707456978967496,0.08139534883720931,1.1077860287251544
BAKING SET 9 PIECE RETROSPOT,REX CASH+CARRY JUMBO SHOPPER,64,0.00899128968811464,0.11469534050179211,0.08683853459972862,1.1077360022954634
GIN + TONIC DIET METAL SIGN,LUNCH BAG RED RETROSPOT,46,0.006462489463332397,0.0944558521560575,0.0757825370675453,1.1076388066669147
60 TEATIME FAIRY CAKE CASES,HEART OF WICKER LARGE,75,0.010536667603259343,0.1048951048951049,0.1111111111111111,1.106138306138306
72 SWEETHEART FAIRY CAKE CASES,JUMBO SHOPPER VINTAGE RED PAISLEY,47,0.006602978364709188,0.1,0.07298136645962733,1.10527950310559
JUMBO BAG PINK VINTAGE PAISLEY,LOVE BUILDING BLOCK WORD,46,0.006462489463332397,0.09145129224652088,0.07809847198641766,1.1051787745513337
